Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-04-23 06:00:00,0.8,922.5,56,4.86798570173596,72,1040.75,67,1417.75,905.5,14.325000047684,55.449998855591,0.900329585734936
2004-04-23 07:00:00,4,1490,452,22.6196336039978,244,626.5,95,2119.25,1540.5,13.974999904633,57.950000762939,0.92020079756821
2004-04-23 08:00:00,5.6,1662,880,31.0802833100068,351,522.5,123,2416.5,1861,15.449999570847,53.275000572205,0.92885782854753
2004-04-23 09:00:00,5,1552.5,759,22.1209617735686,358,620.75,142,2030,1895.25,19.125000476837,42.125,0.923272900503127
2004-04-23 10:00:00,3.2,1423,394,18.2693103571497,245,705.5,142,1887.25,1683.75,23.724999427795,30.974999904633,0.896824327678229
2004-04-23 11:00:00,3.8,1457.75,639,21.9526806373949,240,677.25,169,1946.5,1731,26.875,25.650000095367,0.894206825211023
2004-04-23 12:00:00,3.3,1348.5,541,20.0749708918851,179,727.75,142,1838,1401.75,29.724999904633,20.625,0.847756996677838
2004-04-23 13:00:00,3,1326.25,468,18.8952231728643,160,756.5,136,1834.5,1245.75,29.175000190735,21.525000095367,0.857279104171412
2004-04-23 14:00:00,3.2,1356,483,20.5626369923297,174,729,147,1864.5,1341.5,29.575000286102,20.075000286102,0.818091760358591
2004-04-23 15:00:00,4.4,1460,682,25.3322962083681,260,680.25,196,1953.25,1488.75,30,19.400000095367,0.810046014408997
2004-04-23 16:00:00,4.6,1497.25,698,25.7704343751382,281,679.25,186,1984.75,1531.5,29.5,20.050000190735,0.813568184237706
2004-04-23 17:00:00,5.2,1645,832,30.6485682266847,284,599.25,177,2227.5,1909,26.999999523163,26.775000095367,0.940255137727823
2004-04-23 18:00:00,4.8,1556.75,872,27.1448695699985,250,614.5,164,2086.5,1757.25,24.875000476837,30.775000095367,0.953975372070403
2004-04-23 19:00:00,5.6,1746.75,899,32.4790283642881,281,556.5,161,2334.5,1982.5,23.099999427795,36.72500038147,1.02435613180647
2004-04-23 20:00:00,4.6,1481.75,692,20.7992168614605,230,660.25,146,1975,1702.75,21.474999904633,40.849999427795,1.03328782969643
2004-04-23 21:00:00,1.8,1211,145,10.8733671544159,98,816,98,1618.75,1245.75,20.450000286102,41.5,0.986400081513431
2004-04-23 22:00:00,2.2,1293.5,208,12.9801328561221,121,770.25,108,1687.25,1320.5,19.200000286102,44.85000038147,0.98753941913091
2004-04-23 23:00:00,2,1299.75,204,11.8099717677906,110,776.5,107,1658.75,1375.25,18.75,47.72500038147,1.02214278296201
2004-04-24 00:00:00,2.8,1401.75,240,13.4159072524844,161,735.75,113,1729,1455.5,18.200000286102,49.675000190735,1.02838126333064
2004-04-24 01:00:00,2.6,1348.5,251,13.40077850392,148,707,100,1763,1442,16.125000238419,57.449998855591,1.0450950580504
2004-04-24 02:00:00,1.8,1160.5,173,8.95956314153314,109,826.75,87,1597.25,1243.25,16.325000286102,55.250000953674,1.01775965629474
2004-04-24 03:00:00,1.1,1021.5,113,5.78590418758516,-200,915.75,-200,1480.5,1078.25,15.674999713898,53.624999046326,0.948307798519275
2004-04-24 04:00:00,-200,947.5,55,3.80380811417981,45,1045,60,1430,938.5,16.900000095367,49.825000762939,0.951434729804621
2004-04-24 05:00:00,0.7,932.75,65,3.74652245392157,71,1045.25,65,1402.75,936.75,14.774999856949,57.72500038147,0.964413456018218
2004-04-24 06:00:00,0.9,1021,119,5.74367876588755,75,930.5,64,1482.5,1018.5,14,59.724999427795,0.949897776525408
2004-04-24 07:00:00,1.5,1133.5,151,10.0233508363795,106,794,73,1639,1139.5,14.600000143051,56.799999237061,0.938491403754598
2004-04-24 08:00:00,2.5,1310.5,305,14.9574060982481,166,681,86,1838,1351.25,16.700000047684,51.900000572205,0.978753822432151
2004-04-24 09:00:00,3,1408.75,415,15.6375096057869,188,684.75,105,1874.25,1459.25,19.97500038147,45,1.03903448014822
2004-04-24 10:00:00,2.6,1301,321,12.2578142229122,161,786.5,107,1726.5,1297,23.874999523163,33.674999237061,0.983746424603137
2004-04-24 11:00:00,2.6,1354.25,358,14.41482998033,139,764.5,114,1808,1291.25,26.75,29.499999523163,1.02094968901137
2004-04-24 12:00:00,2.6,1391.25,350,14.586896875182,134,737.5,105,1840,1296.25,27.200000286102,32.35000038147,1.14934412198095
2004-04-24 13:00:00,1.9,1199.6666666667,238,8.72940194653844,84,879.33333333333,74,1623,972.33333333333,26.933333714803,32.066666285197,1.1217137840878
2004-04-24 14:00:00,2,1337.75,215,11.0399360393008,98,797.5,95,1766.25,1193.5,24.349999904633,41.799999237061,1.25606214430658
2004-04-24 15:00:00,1.7,1222.5,192,8.95319427614984,91,883.5,89,1610,879.5,25.550000190735,36.049999237061,1.16288601975477
2004-04-24 16:00:00,1.9,1278.25,205,10.6735386601622,99,845,95,1690.5,909.25,27,31.825000286102,1.11759554630518
2004-04-24 17:00:00,1.8,1256.5,165,9.88344955973575,90,860,93,1633.75,838.75,27.474999904633,31.625000476837,1.14170048039528
2004-04-24 18:00:00,2.8,1496.5,283,15.7183682301684,147,724.75,123,1899.25,1248.25,24.925000190735,38.074999809265,1.18375721143043
2004-04-24 19:00:00,3.5,1567.25,467,19.3970988611247,177,661,134,1969.5,1475.5,23.424999713898,39.650000572205,1.1276348445851
2004-04-24 20:00:00,3.4,1502.5,485,16.752370054666,162,651.25,126,1863,1501.75,21.200000286102,50.77499961853,1.26312772743011
2004-04-24 21:00:00,2,1169.25,202,6.84989194384039,88,905.75,79,1584.25,872.75,15.625,73.474998474121,1.29525236735436
2004-04-24 22:00:00,1.1,1007.25,64,2.97192629266624,53,1157.25,54,1403.75,528,12.850000143051,79.674999237061,1.17735129632523
2004-04-24 23:00:00,1.3,1003.75,71,3.24774981377646,68,1156.5,69,1365,492,11.524999856949,76.924999237061,1.04360163060139
2004-04-25 00:00:00,1.2,967.25,84,3.14513187063893,61,1180.5,67,1320.75,463,12.174999713898,66.824999809265,0.94549126702275
2004-04-25 01:00:00,1.3,983.5,70,3.93293198321965,71,1131,73,1359,493.75,12.424999952316,64.050000190735,0.920948401166897
2004-04-25 02:00:00,1,931.25,61,3.61574218234283,63,1160.75,73,1317.25,503.25,12.725000143051,58.700000762939,0.860469006353518
2004-04-25 03:00:00,1.3,965.75,92,4.48188536150461,-200,1083.25,-200,1363.25,580.75,12.600000143051,58.64999961853,0.852855025764929
2004-04-25 04:00:00,-200,776.75,40,1.23010059689416,23,1534.75,33,1121.25,350,12.450000047684,51.199999809265,0.737369569626618
2004-04-25 05:00:00,0.3,763,20,0.734469382024753,14,1783.25,20,1098,305,12.474999904633,50.925001144409,0.734590416736405
2004-04-25 06:00:00,0.5,804.25,31,1.05546264526771,34,1718,37,1148,328.75,12.849999904633,49.300000190735,0.728502275503317
2004-04-25 07:00:00,0.6,830,41,1.39000298426609,42,1496.25,50,1184.25,374.5,13.5,48.599999427795,0.748691585971959
2004-04-25 08:00:00,0.6,832.5,40,1.59765458793213,40,1475.5,45,1180.25,373.25,14.375,45.900000572205,0.747639592553853
2004-04-25 09:00:00,0.8,874.75,35,2.26447511902867,48,1369.75,48,1206.25,384.5,15.099999904633,43.89999961853,0.748677575544724
2004-04-25 10:00:00,1,881.5,44,2.52572664299379,61,1345.75,56,1215.75,403.25,16.625000476837,38.550000190735,0.723592374961549
2004-04-25 11:00:00,0.9,862,71,2.72575512841807,58,1320,58,1193,393,17.175000190735,34.950000762939,0.678932868136558
2004-04-25 12:00:00,1,862.5,66,2.74111479819173,57,1289.75,52,1185,388.25,17.400000095367,33.925000190735,0.668317434078012
2004-04-25 13:00:00,0.8,829.75,46,2.16617656976075,54,1388.5,52,1145.25,371,17.874999523163,30.724999904633,0.623399430868934
2004-04-25 14:00:00,0.7,806.75,50,1.998651466707,41,1488,44,1104,346.5,18.324999809265,27.199999809265,0.56746905362687
2004-04-25 15:00:00,0.9,872.5,51,3.3769414676322,57,1342.5,59,1181,395.75,19.425000190735,25.699999809265,0.573752253412535
2004-04-25 16:00:00,1.3,930.75,64,4.52464162230266,83,1273.75,74,1219,473.75,20.150000572205,24.125,0.563024172293308
2004-04-25 17:00:00,1.4,918.25,138,4.68772407392587,81,1228.25,76,1218.75,505.25,19.599999904633,24.925000190735,0.562452936256684
2004-04-25 18:00:00,1.5,1000.5,137,5.97754742609163,98,1122.25,83,1343.75,624.75,18.474999904633,27.75,0.584333642124558
2004-04-25 19:00:00,2.7,1169.25,303,11.6955546517067,124,883.25,100,1549.75,940.75,17.800000190735,30.349999904633,0.612933166807105
2004-04-25 20:00:00,2.5,1084.75,204,8.1846126133246,133,975.75,101,1418.75,893,16.574999809265,33.950000762939,0.635259398966998
2004-04-25 21:00:00,1.4,939.5,95,5.10614538576162,100,1102.75,90,1309.5,730.75,15.450000047684,36.974999427795,0.644664821074156
2004-04-25 22:00:00,2.8,1125.5,347,12.9875941941067,116,874.5,93,1654.25,954.75,14.775000095367,39.47500038147,0.659510123301904
2004-04-25 23:00:00,2.1,977.75,252,7.0212215242979,102,1013.25,79,1378.5,760.5,14.5,42,0.689566012736336
2004-04-26 00:00:00,1.1,893,66,3.85701577329971,55,1192.25,57,1283.25,515.25,14.125000238419,44.949999809265,0.720620123266535
2004-04-26 01:00:00,0.7,837.5,45,2.23267641921423,33,1360.5,43,1219.5,433.75,14.224999904633,45.450000762939,0.733285648941718
2004-04-26 02:00:00,0.4,802.75,36,1.29920750046407,17,1513,25,1152,369,14.099999904633,45.27499961853,0.724676510853802
2004-04-26 03:00:00,0.3,775,26,0.787897934032145,-200,1721.75,-200,1115,335,14,44.25,0.703775253477656
2004-04-26 04:00:00,-200,767,17,0.595883756652518,10,1825.5,17,1090.75,318.5,14.125,42.975001335144,0.688957740179754
2004-04-26 05:00:00,0.4,808.5,21,1.22464171650239,35,1574.5,44,1158.25,377.75,13.875,43.875,0.692275348027875
2004-04-26 06:00:00,0.8,897.5,60,3.39797978158185,70,1271.25,72,1306.5,516.75,13.974999904633,43.824999809265,0.695906803226538
2004-04-26 07:00:00,1.9,1052.5,155,7.5459916657289,116,981.75,91,1463.5,785.75,14.400000333786,43.599999427795,0.711304776567724
2004-04-26 08:00:00,2.1,1032.5,235,8.86423299709587,134,917,89,1489.75,844,15.049999952316,41.72500038147,0.709339219339063
2004-04-26 09:00:00,1.4,941.25,89,5.32870458324973,113,1079.75,84,1342.5,719.75,16.274999856949,38.400000572205,0.705152539570691
2004-04-26 10:00:00,1.4,941.25,76,5.3644844314151,110,1102.25,83,1328,667.75,18.349999904633,32.349999904633,0.67595630863047
2004-04-26 11:00:00,1.3,916.5,101,5.17148002606528,98,1097.75,78,1311.25,604.5,18.824999809265,31.700000762939,0.682074576200042
2004-04-26 12:00:00,1.5,976.5,109,6.55720690292044,96,1038,80,1413.25,646.25,19.575000286102,30.925000190735,0.696779561456885
2004-04-26 13:00:00,1.6,993.5,143,6.86125774797781,95,1018.25,75,1436.25,640.25,20.175000667572,30.700000286102,0.717564309606571
2004-04-26 14:00:00,1.3,942.25,104,5.42605863640047,86,1065,77,1365,570.75,19.724999904633,32.524999141693,0.739593843710421
2004-04-26 15:00:00,1.4,981,107,5.96147553933554,86,1059.75,77,1394.5,604.75,20.674999713898,31.550000190735,0.760243419610647
2004-04-26 16:00:00,1.5,983.5,133,6.44608933597551,91,1033.75,81,1409.5,635.5,19.97500038147,32.674999237061,0.754454463247178
2004-04-26 17:00:00,2.2,1116.25,171,10.6872691837726,119,864.25,101,1625.25,886.25,18.64999961853,35.39999961853,0.753513972363618
2004-04-26 18:00:00,3.2,1180.5,405,13.9038627907998,147,787,119,1685.25,1032.25,18.349999427795,35.89999961853,0.750133866410803
2004-04-26 19:00:00,3,1163,334,12.5211063051097,135,811.25,111,1615.75,977.25,17.800000190735,37.47500038147,0.756826053775555
2004-04-26 20:00:00,2.6,1081,236,9.2675354721953,124,907.25,109,1496.25,924.25,17.275000095367,38.800000190735,0.758431248467353
2004-04-26 21:00:00,1.6,1016.75,99,6.65790414877632,89,999.75,101,1440.75,845.5,17.300000190735,38.800001144409,0.759612586998776
2004-04-26 22:00:00,1.5,966,93,5.28793839309669,79,1056.75,89,1358.5,754.75,16.400000095367,40.75,0.754190916708111
2004-04-26 23:00:00,1.2,924.25,82,3.97337805890804,63,1158,75,1318,609.75,16.049999952316,41.35000038147,0.748680716666731
2004-04-27 00:00:00,0.8,860.75,51,2.23620013801068,39,1351,51,1225.25,439.25,15.400000095367,43.049999237061,0.748220473832289
2004-04-27 01:00:00,0.7,826,41,1.68102183600711,25,1424.25,39,1197,402,15.724999904633,42.499999046326,0.753941587934578
2004-04-27 02:00:00,0.5,845.5,31,1.64993436708226,19,1384.75,32,1211.5,405.5,15.625000238419,43.400000572205,0.765075950945875
2004-04-27 03:00:00,0.5,841.5,41,1.50715315846253,-200,1423,-200,1223.5,423.5,15.225000143051,45.75,0.786413657511188
2004-04-27 04:00:00,-200,909,41,2.45805204643252,34,1236,49,1301.6666666667,558,14.666666666667,49.900000254313,0.827977217947323
2004-04-27 05:00:00,0.7,929.75,38,3.28918972276149,58,1142.75,68,1339.25,745.75,15.525000095367,47.27499961853,0.828152805103876
2004-04-27 06:00:00,1.4,1119.5,111,8.88961185502593,112,842.75,76,1593,1125.5,14.425000190735,53.099999427795,0.867667369421786
2004-04-27 07:00:00,4.1,1518.25,584,23.4196675179943,314,588.5,122,2100.75,1703,15.899999856949,48.52499961853,0.870350569713366
2004-04-27 08:00:00,4.6,1460.75,633,23.7661624975121,240,629.75,129,2050,1627.5,18.124999523163,40.25,0.829404807691743
2004-04-27 09:00:00,1.9,1074.75,145,7.91684090449118,128,937.5,94,1487.25,935.75,19.574999809265,35.949999809265,0.809999166207528
2004-04-27 10:00:00,1.9,1061.25,155,8.21528124610727,141,967.5,99,1455,890.25,22.77499961853,29.099999904633,0.796026445666631
2004-04-27 11:00:00,1.7,1065.75,128,8.79460071056488,118,978.5,81,1474,757,24.750000476837,25.324999332428,0.779251359681317
2004-04-27 12:00:00,2.4,1179,255,14.6182752485637,132,829,87,1651.25,948.5,27.150000095367,21.97500038147,0.778467388158123
2004-04-27 13:00:00,3,1251,411,17.9511631418941,150,772.5,107,1779,1108.75,28.150000095367,20.449999809265,0.767732829783036
2004-04-27 14:00:00,2,1120,173,11.9536604135695,121,898,95,1560.25,869.75,25.425000190735,24.150000095367,0.77330809891917
2004-04-27 15:00:00,2.7,1187.25,277,14.7913698101597,149,839.5,110,1651,1011.25,25.700000286102,23.775000095367,0.773721471844414
2004-04-27 16:00:00,2.2,1144.5,259,12.4770586892055,120,903.25,99,1592,885.25,27.150000095367,22.050000190735,0.781124266639004
2004-04-27 17:00:00,2.9,1214.5,274,15.5004582016652,155,817,113,1689,1015.25,27.025000095367,22.349999904633,0.7860073099655
2004-04-27 18:00:00,3.4,1317,377,17.7034720524463,172,765.5,127,1798,1154.75,24.52499961853,27.775000095367,0.843326254237705
2004-04-27 19:00:00,3.9,1387.5,457,21.6177634849676,177,702.25,131,1954.75,1314.75,23.674999713898,30.199999332428,0.871784148860852
2004-04-27 20:00:00,3.6,1295.25,555,18.9302594271155,181,716.25,137,1848.5,1358.75,21.500000476837,34.52499961853,0.874620666906448
2004-04-27 21:00:00,2.5,1152.75,279,12.4697238545702,135,810.5,122,1651,1194,19.875000476837,37.799999237061,0.867469121108705
2004-04-27 22:00:00,1.8,1077.5,137,8.80092124258785,99,904.5,100,1511,950.5,18.89999961853,40.574999809265,0.877075636812322
2004-04-27 23:00:00,2,1132.5,203,10.9426396476393,111,806,108,1607.5,1054.25,17.900000095367,43.5,0.883968764161966
2004-04-28 00:00:00,1.3,1055,101,7.98949282668712,72,880.25,83,1504,979.5,17.375,46.324999809265,0.911177317011978
2004-04-28 01:00:00,1,953,86,4.44875021597471,54,999,74,1395.75,898,18.099999904633,44.650000572205,0.918649932423473
2004-04-28 02:00:00,0.6,891.75,51,2.79904089121518,41,1138.5,64,1358.5,802.75,16.500000238419,50.10000038147,0.933062574418773
2004-04-28 03:00:00,0.6,894.5,47,2.67989710893615,-200,1167,-200,1346.75,684.25,14.150000095367,56.924999237061,0.91405126370016
2004-04-28 04:00:00,-200,858.75,35,2.24678550499386,24,1209.25,40,1320.75,643.75,14.699999809265,56.175000190735,0.934068087673119
2004-04-28 05:00:00,0.5,856,33,2.48502784223056,29,1191.25,39,1345,676.75,16.325000286102,52.77499961853,0.97216768408288
2004-04-28 06:00:00,1.1,1030,95,7.52823997844669,76,892,69,1538.5,996,13.899999856949,60.724999427795,0.959668610085941
2004-04-28 07:00:00,5.5,1688.75,754,30.4014986638331,321,528.75,104,2395.5,1735.75,15.000000238419,58.27499961853,0.98756740413025
2004-04-28 08:00:00,4.2,1486.25,588,22.0087134725538,274,571,100,2111.75,1692,16.125000238419,54.75,0.995978338869734
2004-04-28 09:00:00,4.6,1591.75,658,24.7400051194649,322,577,146,2155.25,2108.25,19.250000476837,46.400000572205,1.02481141837318
2004-04-28 10:00:00,3.4,1468.75,372,18.4249455088345,255,691.5,155,1903.25,1806.75,24.22500038147,33.849999904633,1.00965084289975
2004-04-28 11:00:00,2.8,1364,386,16.8356343429557,196,722.75,139,1850.25,1565.75,26.699999809265,28.675000190735,0.989504345988321
2004-04-28 12:00:00,2.5,1284.75,333,14.2048478639244,136,754.75,121,1741.25,1293,27.35000038147,28.174999713898,1.0097873861921
2004-04-28 13:00:00,2.4,1310.5,293,15.6698317201245,119,747.75,108,1786.75,1219.25,28.124999523163,26.925000190735,1.00935610268895
2004-04-28 14:00:00,3.2,1416,511,21.8873859781479,169,684,126,1968.75,1329.75,27.699999809265,26.5,0.969261682914918
2004-04-28 15:00:00,3.5,1387.25,559,20.7718603118102,197,700.5,145,1889.5,1298.5,28.424999713898,23.424999713898,0.893508151625435
2004-04-28 16:00:00,2.9,1329.25,375,16.1580724572941,140,768.25,121,1750,1111,28.39999961853,26.049999713898,0.992201088822382
2004-04-28 17:00:00,3.6,1495.75,509,19.824073897595,178,680.25,145,1878.25,1299.75,27.349999427795,30,1.07519503862712
2004-04-28 18:00:00,4.8,1675.75,790,28.89504382424,223,567.25,160,2226,1652.5,24.324999809265,37.324999809265,1.11992880886422
2004-04-28 19:00:00,5.4,1724,816,28.2683453128147,222,562.25,155,2252.25,1716.25,23.074999809265,42.174999237061,1.17461233289078
2004-04-28 20:00:00,5.3,1641.75,804,24.857985253953,265,597,162,2117.25,1719.75,21.75,43.64999961853,1.12261784418233
2004-04-28 21:00:00,2.7,1266.75,332,13.1372046101413,151,764.25,129,1740,1338.5,19.825000286102,46.775000572205,1.07015760476052
2004-04-28 22:00:00,1.4,1145.75,156,8.58711047460812,79,845,96,1574.75,1165.75,19.575000286102,49.800000190735,1.12205730248788
2004-04-28 23:00:00,1.6,1215.5,143,9.52102317494555,87,787.75,92,1662.25,1255.75,17.900000095367,56.199999809265,1.14204699717928
2004-04-29 00:00:00,1.5,1127.75,117,7.79638374572116,88,837.5,89,1574,1124.5,17.400000095367,55.64999961853,1.09629667626813
2004-04-29 01:00:00,1,1041.75,84,5.16644171486439,51,923.25,61,1495,968.25,16.775000572205,59.47500038147,1.12687578100067
2004-04-29 02:00:00,0.6,925.5,60,2.79516309207164,34,1115.25,54,1409,814,15.924999713898,60.14999961853,1.08055449010358
2004-04-29 03:00:00,0.4,898,76,2.33582400211631,-200,1154.25,-200,1385.5,743.25,15.625000476837,61.175001144409,1.0784221718965
2004-04-29 04:00:00,-200,889,40,2.45927549514941,31,1167.5,44,1381.75,757.75,14.550000190735,63.424999237061,1.04463597233741
2004-04-29 05:00:00,0.8,958.75,64,4.42043213737691,76,1038,57,1469.5,860.5,13.325000047684,66.975002288818,1.02027932366116
2004-04-29 06:00:00,1.5,1096.5,148,9.42969212863617,139,826.5,68,1620,1046.75,12.875,66.52499961853,0.984613721630688
2004-04-29 07:00:00,4.9,1674,635,29.8141411401291,293,539.25,95,2404.5,1665.25,14.775000095367,61.27499961853,1.0237234240208
2004-04-29 08:00:00,7.2,1771.25,1129,36.1592568215296,368,461.25,125,2572.25,1982,16.125000238419,56.474999427795,1.02735846790437
2004-04-29 09:00:00,3.5,1408.25,475,18.0369138577388,250,647.5,135,1886,1711.25,18.60000038147,47.800000190735,1.01432353157004
2004-04-29 10:00:00,2.1,1155.5,220,10.852621988236,145,874.5,118,1583,1203.5,23.75,30.249999523163,0.877138775198693
2004-04-29 11:00:00,1.5,1041.75,105,9.02974804209978,110,971,91,1490.5,871.25,25.375,24.950000286102,0.796574931419364
2004-04-29 12:00:00,2,1167,190,14.3524761257855,104,828.75,89,1716.25,1040.25,25.550000190735,25.52499961853,0.823374919246022
2004-04-29 13:00:00,3.8,1397.75,516,22.3367844079215,205,656.25,129,2037.25,1438.75,24.949999809265,29.949999809265,0.932526534135867
2004-04-29 14:00:00,3.4,1457.5,346,20.872242689181,201,654,122,2023.25,1516,22.449999809265,37.874999046326,1.01604720320923
2004-04-29 15:00:00,4.4,1554,565,23.0562791237871,266,613.5,138,2151.25,1692.75,21.650000095367,43.97500038147,1.12416542728111
2004-04-29 16:00:00,3.9,1495,483,21.2390070256694,246,615.25,136,2068.75,1635.25,21.375,44.449999809265,1.11756501048831
2004-04-29 17:00:00,4.9,1559.75,651,24.7793052418933,247,579,143,2175.5,1687.5,20.824999809265,45.300000190735,1.10156972816264
