product,sales
1600250,5
1600258,1
1600266,1
1600279,127
1600282,23
1600283,39
1600287,1
1600290,1
1600292,14
1600295,1
1600296,19
1600297,1
1600304,1
1600317,1
1600321,2
1600322,1
1600324,2
1600338,1
1600342,15
1600343,3
1600344,2
1600346,5
1600362,78
1600365,4
1600366,48
1600369,4
1600373,3
1600375,3
1600376,16
1600379,1
1600381,15
1600384,46
1600385,12
1600386,30
1600392,1
1600393,3
1600400,2
1600401,11
1600404,5
1600416,2
1600417,3
1600418,2
1600420,1
1600432,1
1600434,4
1600435,2
1600436,63
1600437,2
1600443,1
1600445,4
1600447,3
1600448,4
1600449,19
1600451,1
1600452,3
1600453,3
1600466,1
1600467,1
1600469,4
1600471,2
1600527,2
1600528,12
1600530,2
1600533,4
1600534,1
1700007,3
1700018,13
1700082,2
1700182,1
1700189,1
1700195,4
1700214,1
1700215,1
1700223,2
1700226,1
1700245,1
1700259,1
1700269,1
1700294,2
1700299,3
1700322,1
1700336,1
1700357,6
1700358,2
1700366,2
1700377,10
1700383,4
1700402,6
1700403,23
1700404,11
1700418,1
1700435,1
1700454,27
1700455,10
1700459,3
1700475,4
1700486,1
1700492,2
1700502,2
1700506,1
1700508,21
1700528,2
1700555,6
1700562,1
1700563,3
1700579,9
1700587,2
1700591,2
1700592,7
1700596,1
1700609,1
1700610,15
1700617,5
1700621,1
1700624,2
1700626,8
1700629,2
1700632,1
1700645,1
1700652,151
1700658,1
1700661,31
1700667,1
1700672,5
1700673,2
1700675,27
1700678,3
1700693,1
1700694,2
1700700,6
1700709,1
1700711,1
1700716,2
1700718,48
1700719,1
1700721,35
1700723,2
1700724,1
1700725,21
1700730,5
1700731,2
1700733,1
1700735,2
1700739,1
1700740,2
1700741,15
1700743,10
1700744,7
1700746,4
1700751,1
1700759,1
1700760,5
1700763,3
1700764,1
1700765,6
1700766,13
1700767,1
1700774,1
1700783,13
1700784,7
1700786,1
1700787,2
1700806,1
1700822,10
1700826,3
1700830,2
1700834,20
1700835,14
1700836,10
1700838,4
1305089,18
1305090,1
1305092,2
1305093,61
1305094,1
1305099,1
1305100,11
1305101,3
1305104,5
1305105,5
1305106,30
1305107,1
1305108,1
1305109,2
1305111,1
1305113,1
1305114,19
1305116,5
1305117,8
1305118,4
1305119,13
1305120,30
1305121,8
1305122,1
1305123,7
1305124,5
1305125,9
1305126,1
1305127,3
1305128,1
1305129,3
1305130,14
1305134,2
1305135,2
1305137,6
1305140,1
1305141,1
1305144,1
1305148,2
1305150,1
1305151,5
1305153,2
1305156,3
1305157,18
1305159,8
1305161,5
1305162,1
1305164,9
1305165,1
1305166,14
1305170,3
1305171,12
1305172,1
1305174,6
1305175,2
1305177,6
1305181,15
1305182,25
1305183,19
1305184,3
1305185,6
1305187,1
1305188,3
1305190,1
1305191,1
1305192,3
1305193,41
1305194,2
1305196,1
1305198,3
1305200,1
1305201,13
1305202,4
1305203,11
1305204,5
1305205,11
1305206,3
1305207,1
1305208,287
1305209,27
1305210,1
1305211,1
1305212,1
1305213,2
1305214,5
1305215,5
1305216,2
1305219,1
1305220,2
1305223,1
1305224,2
1305227,1
1305236,12
1305237,1
1305238,2
1305239,3
1305240,1
1305243,5
1305244,6
1305245,7
1305246,1
1305247,1
1305249,20
1305250,5
1305251,3
1305252,4
1305254,66
1305255,5
1305258,17
1305259,4
1305261,2
1305262,1
1305265,14
1305268,14
1305273,115
1305274,2
1305278,1
1305285,13
1305287,29
1305292,8
1305293,4
1305294,44
1305300,3
1305304,1
1305305,6
1305307,8
1305309,1
1305311,1
1305312,40
1305317,7
1305319,1
1305322,49
1305323,11
1305325,2
1305326,33
1305328,1
1305332,9
1305333,10
1305336,9
1305338,1
1305344,1
1305348,1
1305351,1
1305354,4
1305355,11
1305356,5
1305357,1
1305358,1
1305359,5
1305360,1
1305362,3
1305363,1
1305367,3
1305369,1
1305372,2
1305376,71
1305377,25
1305378,6
1305379,3
1305380,2
1305387,2
1305389,3
1305391,2
1305392,33
1305393,13
1305394,1
1305395,7
1305396,3
1305398,5
1305399,1
1305401,2
1305403,1
1305409,3
1305410,2
1305411,3
1305412,4
1305413,1
1305414,4
1305415,4
1305417,3
1305422,3
1305423,2
1305425,1
1305426,3
1305427,1
1305428,5
1305429,1
1305439,63
1305440,1
1305442,3
1305443,11
1305446,1
1305450,3
1305455,2
1305456,48
1305457,2
1305464,1
1305465,1
1305466,22
1305468,4
1305475,1
1305476,2
1305477,1
1305478,3
1305479,36
1305484,1
1305486,3
1305487,1
1305491,4
1305492,1
1305497,5
1305498,1
1305503,2
1305508,1
1305510,1
1305511,1
1305512,1
1305514,36
1305529,2
1305530,2
1305531,1
1305534,1
1305535,2
1305540,4
1305541,3
1305545,1
1305546,1
1305549,1
1305550,4
1305551,1
1305554,4
1305556,1
1305557,2
1305558,1
1305560,2
1305561,4
1305562,6
1305563,2
1305564,1
1305566,26
1305567,32
1305568,3
1305570,1
1305571,2
1305573,1
1305575,1
1305576,1
1305580,2
1305581,5
1305582,2
1305583,5
1305584,3
1305585,13
1305586,1
1305590,3
1305592,1
1305593,11
1305597,1
1305600,1
1305607,7
1305611,1
1305616,1
1305618,2
1305627,7
1305631,1
1305633,5
1305639,3
1305641,3
1305648,7
1305656,2
1305666,1
1305671,1
1305672,1
1305674,3
1305677,1
1305678,2
1305684,1
13100006,1
13100013,1
13100016,1
13100025,1
13100044,2
13100045,1
13100049,1
13100051,1
13100061,1
13100065,1
13100066,1
13100070,1
13100071,2
13100075,1
13100076,1
13100077,1
13100080,1
13100081,1
13100082,1
13100083,1
13100084,1
13100089,1
13100107,1
13100132,1
13100140,1
13100141,1
13100149,1
13100194,1
13100195,1
13100200,1
13100202,1
13100211,1
13100217,1
13100246,1
13100257,1
13100299,1
13100306,1
13100310,1
13100315,1
13100340,1
13100353,1
13100366,1
13100380,1
13100387,1
13100397,1
13100432,1
13200007,3
13200011,4
13200012,3
13200013,12
13200015,1
13200016,5
13200018,3
13200019,10
13200021,6
13200024,1
13200026,6
13200027,1
13200028,2
13200029,1
13200034,1
13200035,1
13200036,2
13200039,1
13200048,1
13200050,1
13200053,1
13200054,1
13200055,4
13200056,1
13200058,1
13200060,3
13200061,2
13200062,2
13200063,2
13200064,3
13200068,4
13200069,2
13200070,2
13200083,2
13200084,2
13200085,1
13200092,3
13200093,1
13200094,1
13200098,2
13200100,2
13200105,2
13200106,2
13200107,1
13200111,2
13200112,4
13200117,2
13200123,1
13200124,1
13200126,2
13200133,1
13200139,1
13200144,2
13200155,1
13200168,1
13200178,1
13200196,2
13200198,1
13200206,1
13200212,7
13200213,1
13200218,1
13200221,2
13200223,2
13200229,1
13200244,1
13200248,1
13200259,1
13200268,4
13200269,1
13200279,1
13200290,1
13200297,1
13200318,1
13200330,1
13200331,1
13200342,1
13200366,1
13200370,1
13200378,2
13200379,1
13200382,1
13200383,1
13300001,1
13300003,2
13300004,5
13300005,1
13300006,1
13300007,1
13300008,4
13300009,9
13300010,7
13300011,1
13300013,4
13300014,1
13300022,1
13300024,1
13300025,2
13300027,1
13300028,5
13300029,2
13300030,5
13300031,31
13300032,13
13300036,1
13300037,1
13300038,2
13300043,7
13300046,1
13300047,6
13300048,10
13300049,7
13300050,1
13300053,1
13300054,6
13300055,1
13300059,1
13300060,2
13300066,2
13300068,1
13300069,20
13300075,1
13300076,5
13300077,1
13300078,8
13300080,2
13300081,3
13300082,2
13300086,4
13300087,3
13300089,4
13300090,8
13300091,1
13300096,3
13300097,1
13300098,4
13300099,3
13300100,1
13300104,1
13300107,2
13300108,16
13300111,3
13300112,2
13300114,4
13300116,1
13300118,3
13300120,5
13300121,2
13400001,6
13400002,3
13400003,2
13400004,1
13400009,3
13400010,1
13400015,4
13400017,2
13400020,1
13400024,1
13400032,3
13400033,1
13400038,1
13400043,2
13400044,1
13400046,1
13400047,4
13400048,2
13400050,5
13400051,1
13400052,1
13400053,1
13400060,1
13400064,1
13400065,2
13400080,1
13400089,7
13400097,1
13400104,1
13400105,1
13400110,2
13400111,1
13400112,2
13400117,1
13400127,1
13400136,1
13400149,1
13400196,1
13500004,1
13500008,1
13500012,2
13500015,2
13500017,2
13500018,1
13500028,1
13500030,1
13500036,2
13500037,1
13600000,1
13600001,1
13600003,1
13600005,3
13600007,1
13600008,2
13600010,1
13600011,2
13600014,1
13600016,1
13600017,1
13600022,2
13600024,3
13600028,1
13600032,1
13600045,1
13600046,1
13600050,1
13600051,2
13600070,1
13600073,1
13600081,1
13600086,1
13700001,4
13700020,3
13700021,2
13700022,5
13700024,1
13700025,3
13700026,6
13700027,1
13700028,5
13700029,1
13700033,2
13700037,1
13700038,1
13700040,1
13700042,1
13700043,1
13700047,1
13700048,4
13700050,4
13700051,1
13700053,3
13700054,1
13700067,1
13700083,1
13700103,1
13800000,8
13800001,1
13800002,1
13800008,1
13800009,3
13800016,1
13800017,1
13800019,1
13800022,1
13800023,1
13800025,1
13800029,8
13800030,1
13800032,1
13800033,2
13800038,2
13800041,1
13800045,1
13800046,2
13800048,6
13800049,1
13800050,1
13800076,1
13800089,4
13800092,2
13800095,3
13800097,1
13800102,1
13800103,1
13800115,1
13800118,1
13800120,1
13900002,2
13900004,2
13900011,2
13900043,3
13900047,4
13900048,1
13900053,1
13900054,1
13900057,1
13900079,1
13900089,2
13900090,4
13900091,1
13900093,1
13900094,1
13900095,1
13900096,1
13900111,1
13900137,1
13900140,2
13900141,1
13900174,1
13900177,1
13900188,1
13900199,1
13900213,1
13900220,1
13900225,1
13900234,1
13900305,1
13900334,1
13900343,2
13900356,1
13900358,1
13900366,1
13900368,1
13900386,2
13900388,1
13900421,1
13900538,1
13900555,1
13900577,1
13900624,1
14000008,2
14000012,2
14000014,1
14000016,2
14000017,2
14000019,3
14000022,2
14000028,2
1400048,1
1400367,1
1400501,1
1400504,1
1400512,6
1400513,1
1400536,2
1400550,1
1400699,1
1400731,1
1400767,1
1400864,1
1400888,1
1400904,1
1400995,1
1400997,1
1400998,1
1401035,1
1401055,1
1401076,1
1401129,5
1401184,1
1401193,41
1401201,1
1401239,1
1401246,4
1401249,3
1401260,11
1401261,1
1401311,1
1401333,16
1401344,1
1401351,1
1401367,1
1401368,1
1401370,1
1401375,3
1401387,1
1401389,1
1401392,1
1401398,1
1401400,1
1401411,1
1401417,8
1401430,3
1401441,1
1401445,1
1401459,1
1401460,3
1401463,1
1401464,1
1401465,2
1401476,1
1401477,2
1401497,3
1401507,1
1401512,1
1401515,5
1401518,1
1401528,4
1401532,1
1401533,1
1401539,11
1401543,1
1401546,1
1401547,2
1401548,1
1401550,3
1401552,9
1401557,2
1401558,5
1401559,10
1401560,3
1401562,3
1401563,1
1401564,17
1401565,3
1401566,21
1401567,3
1401570,8
1401571,20
1401575,9
1401577,8
1401578,9
1401582,15
1401584,3
1401587,4
1401589,9
1401590,3
1401591,7
1401592,1
1401594,1
1401595,4
1401596,2
1401597,2
1700847,1
1700849,1
1700851,1
1700852,1
1700853,4
1700858,1
1700861,1
1700878,1
1700880,11
1700884,1
1700893,5
1700894,2
1700897,3
1700898,4
1700901,1
1700904,1
1700906,1
1700908,2
1700911,2
1700912,2
1700913,3
1700915,1
1700923,8
1700934,5
1700939,1
1700940,95
1700942,2
1700943,3
1700944,3
1700945,2
1700946,1
1700953,2
1700954,15
1700956,3
1700957,3
1700960,2
1700961,3
1700962,1
1700963,2
1700965,13
1700967,16
1700968,17
1700972,1
1700973,14
1700976,3
1700977,3
1700978,5
1700979,14
1700980,15
1700981,1
1700983,1
1700984,4
1700985,6
1700988,2
1700990,2
1700995,1
1700996,1
1700997,6
1700998,11
1700999,15
1701000,4
1701001,1
1701002,4
1701004,9
1701005,6
1701006,3
1701007,1
1701009,2
1701013,2
1701015,1
1701018,1
1701026,6
1701027,7
1701029,1
1701033,1
1701037,1
1701038,9
1701039,2
1701040,1
1701043,2
1701045,2
1701048,1
1701049,2
1701051,1
1701052,1
1701054,2
1701057,1
1701058,1
1701063,1
1701065,4
1701066,1
1701068,1
1701071,1
1701075,2
1701082,1
1701086,1
1701091,1
1701092,3
1701094,1
1701095,12
1701097,7
1701098,3
1701100,6
1701101,1
1701102,1
1701108,1
1701144,1
1701145,1
1800002,175
1800280,1
1800382,1
1800532,1
1800537,1
1800552,1
1800559,5
1800706,9
1800709,1
1800729,322
1800750,1
1800755,19
1800852,1
1800871,133
1800910,76
1800925,1019
1800930,88
1800931,57
1800935,1
1800938,26
1800944,60
1800945,1
1800947,208
1800950,1
1800952,1
1800954,3
1800956,3
1800957,1
1800961,2
1800964,3
1800966,1
1800993,1
1800998,3
1800999,2
1801001,1
1801002,37
1801003,1
1801005,1
1801006,1
1801010,6
1801019,1
1801025,2
1801028,1
1801030,1
1801032,1
1801033,3
1801035,5
1801037,1
1801038,1
1801044,1
1801046,1
1801047,1
1801051,1
1801053,1
1801060,37
1801067,12
1801080,1
1801091,12
1801093,1
1801094,66
1801098,7
1801101,2
1801119,1
1801120,3
1801130,1
1801131,23
1801139,2
1801141,1
1801144,2
1801146,31
1801148,2
1801166,1
1801181,1
1801193,1
1801199,10
1801202,14
1801223,5
1801233,9
1801236,8
1801237,7
1801238,1
1801239,3
1801240,2
1801241,1
1801242,2
1801243,18
1801244,13
1801245,73
1801246,2
1801247,16
1801248,6
1801249,12
1801250,22
1801251,16
1801252,1
1801253,4
1801254,9
1801255,49
1801257,5
1801258,163
1801259,289
1801260,8
1801261,12
1801262,12
1801263,11
1801264,66
1801265,32
1801266,167
1801267,10
1801268,57
1801269,138
1801270,157
1801271,12
1801272,15
1801273,80
1801274,9
1801275,144
1801276,6
1801277,17
1801279,4
1801280,16
1801281,1025
1801282,40
1801283,38
1801284,4
1801287,107
1801289,23
1801290,30
1801291,156
1801293,8
1801294,145
1801295,268
1801296,158
1801298,7
1801299,4
1801300,51
1801301,99
1801302,30
1801304,4
1801305,1786
1801306,742
1801312,82
1801313,1
1801314,401
1801315,108
1801316,5
1801317,23
1801318,694
1801319,8
1801320,145
1801321,13
1801324,1
1801327,10
1801330,60
1801331,56
1801332,50
1801338,68
1801339,113
1801340,187
1801341,31
1801342,9
1801343,10
1801344,29
1801345,22
1801346,46
1801347,2
1801348,1
1801350,6
1801351,20
1801352,75
1801353,30
1801354,6
1801355,9
1801356,50
1801357,2
1801358,14
1801360,8
1801362,51
1801364,28
1801365,4
1801366,36
1801367,5
1801368,5
1801370,14
1801371,7
1801372,11
1801373,9
1801374,3
1801375,6
1801378,1
1801379,14
1801380,92
1801381,3
1801382,44
1801384,2
1801385,60
1801386,2
1801387,1
1801388,3
1801391,1
1801392,63
1801393,3
1801394,6
1801395,2
1801396,150
1801397,233
1801398,2
1801399,38
1801400,17
1801401,37
1801408,11
1801414,27
1801415,6
1801416,42
1801417,52
1801419,7
1801420,2
1801421,2
1801422,5
1801423,19
1801427,4
1801429,5
1801430,1
1801431,4
1801432,8
1801434,8
1801435,2
1801436,5
1801438,1
1801439,3
1801440,210
1801452,3
1801453,2
1801455,66
1801459,138
1801462,1
1801463,2
1801464,13
1801468,4
1801472,1
1801473,2
1801474,4
1801475,2
1801476,2
1801477,2
1801480,1
1801481,2
1801482,2
1801483,1
1801484,8
1801485,3
1801486,3
1801487,2
1801488,2
1801489,1
1801490,1
1801495,3
1801496,1
1801497,68
1801498,1
1801499,10
1801501,62
1801503,1
1801505,8
1801507,2
1801508,7
1801512,8
1801513,12
1801514,10
1801515,9
1801516,26
1801517,22
2501259,2
2501260,3
2501262,2
2501270,3
2501273,1
2501274,2
2501275,1
2501276,227
2501282,8
2501287,2
2501294,10
2501301,12
2501302,1
2501306,8
2501317,1
2501332,2
2501333,1
2501335,1
2501347,1
2501352,30
2501357,3
2501364,4
2501371,3
2501374,3
2501375,2
2501379,1
2501384,1
2501389,1
2501390,3
2501397,2
2501398,1
2501410,1
2501450,2
2501451,14
2501452,1
2501453,1
2501466,1
2501489,1
2501495,1
2600014,1
2600018,7
2600027,2
2600127,6
2600128,1
2600131,1
2600142,1
2600146,1
2600153,7
2600158,5
2600159,1
2600160,3
2600163,64
2600164,91
2600168,1
2600171,1
2600172,1
2600173,2
2600179,10
2600190,6
2600193,21
2600195,2
2600207,3
2600209,15
2600210,19
2600211,2
2600212,23
2600218,5
2600221,3
2600223,1
2600230,1
2600231,2
2600233,45
2600234,94
2600248,1
2600252,11
2600253,12
2600254,2
2600255,3
2600263,9
2600264,26
2600278,3
2600279,57
2600281,17
2600283,76
2600284,27
2600285,43
2600286,28
2600299,1
2600302,1
2600304,8
2600310,1
2600318,1
2600319,2
2600326,19
2600328,14
2600331,1
2600333,24
2600335,2
2600341,2
2600348,5
2600359,3
2600364,3
2600369,1
2600370,1
2600376,10
2600381,17
2600382,3
2600384,13
2600385,22
2600391,1
2600393,12
2600397,28
2600400,11
2600403,4
2600410,7
2600412,2
2600435,2
2600438,2
2600446,5
2600447,2
2600448,1
2600452,2
2600453,2
2600458,1
2600468,2
2600472,11
2600475,8
2600480,1
2600488,1
2600496,3
2600497,1
2600500,1
2600501,2
2600503,31
2600508,3
2600512,4
2600517,1
2600519,2
2600524,1
2600528,6
2600531,1
2600533,1
2600534,4
2600541,3
2600549,1
2600556,2
2600574,3
2600581,3
2600585,8
2600600,1
2600601,3
2600602,1
2600603,2
2600619,1
2600620,1
2600622,1
2600624,254
2600632,4
2600634,1
2600639,1
2600641,2
2600642,1
2600650,1
2600652,2
2600676,1
2600689,5
2600690,54
2600697,1
2600700,1
2600701,1
1801518,1
1801519,11
1801520,8
1801521,4
1801522,62
1801523,37
1801525,1
1801526,6
1801527,10
1801528,9
1801529,5
1801530,4
1801532,1
1801534,4
1801535,2
1801536,2
1801537,5
1801538,10
1801540,1
1801541,3
1801542,7
1801543,1
1801545,1
1801549,9
1801551,16
1801553,2
1801556,2
1801557,1
1801558,2
1801561,2
1801562,4
1801564,3
1801565,1
1801567,1
1801568,2
1801569,4
1801570,2
1801571,1
1801572,1
1801573,2
1801576,1
1801578,1
1801582,2
1801583,2
1801584,1
1801586,1
1801589,2
1801591,1
1801594,1
1801595,1
1801596,1
1801599,22
1801600,4
1801603,18
1801604,1
1801605,3
1801606,57
1801607,3
1801609,14
1801610,4
1801611,2
1801615,4
1801618,1
1801623,1
1801624,1
1801625,2
1801626,1
1801638,1
1801640,2
1801641,1
1801647,1
1801655,2
1801657,1
1801659,1
2100016,14
2100028,6
2100029,6
2100035,1
2100036,2
2100041,1
2100079,17
2100080,20
2100088,2
2100093,1
2100097,13
2100099,8
2100102,1
2100103,4
2100104,1
2100105,1
2200060,9
2200061,2
2200063,5
2200071,6
2200072,3
2200089,1
2200131,2
2200179,2
2200187,4
2200213,1
2200222,3
2200258,1
2200269,1
2200282,14
2200289,3
2200309,5
2200311,11
2200345,1
2200383,3
2200408,3
2200442,1
2200476,2
2200478,10
2200479,10
2200486,3
2200498,1
2200500,6
2200501,1
2200510,11
2200520,1
2200564,1
2200578,1
2200620,1
2200658,1
2200662,1
2200677,2
2200697,10
2200698,5
2200737,1
2200742,2
2200747,1
2200763,14
2200764,3
2200772,1
2200779,1
2200792,8
2200802,3
2200803,1
2200804,11
2200805,6
2200807,3
2200809,1
2200820,1
2200824,1
2200836,3
2200838,3
2200843,43
2200847,1
2200848,5
2200853,8
2200859,3
2200867,3
2200870,9
2200872,11
2200874,2
2200875,87
2200876,5
2200878,1
2200884,1
2200885,44
2200893,11
2200895,3
2200898,20
2200899,2
2200902,11
2200906,11
2200908,8
2200909,6
2200910,3
2200911,4
2200915,15
2200918,2
2200919,11
2200921,1
2200922,1
2200923,1
2200924,1
2200925,1
2200927,3
2200928,12
2200930,1
2200933,4
2200934,3
2200935,2
2200936,6
2200937,8
2200946,5
2200947,53
2200949,4
2200951,1
2200954,30
2200958,1
2200963,1
2200965,1
2200966,1
2200972,1
2200974,3
2200976,1
2200979,1
2200980,2
2200982,5
2200984,1
2200985,1
2200987,1
2200988,2
2200992,3
2200995,2
2200997,4
2200998,1
2200999,1
2201005,1
2201007,1
2201012,2
2201013,1
2201022,3
2201027,1
2201029,4
2201030,3
2201033,2
2201035,1
2300074,20
2300095,6
2300096,2
2300100,11
2300136,3
2300152,1
2300153,1
2300161,23
2300163,1
2300176,3
2300181,2
2300192,13
2300200,1
2300201,8
2300206,11
2300208,7
2300214,8
2300215,7
2300216,2
2300218,12
2300219,29
2300222,11
2300224,1
2300225,1
2300226,58
2300227,6
2300231,8
2300233,44
2300234,16
2300235,3
2300238,5
2300241,36
2300244,12
2300249,2
2300253,6
2300254,1
2300257,4
2300259,2
2300260,89
2300261,1
2300262,4
2300264,4
2300265,2
2300267,1
2300273,2
2300274,1
2300276,1
2400006,1
2400007,3
2400009,4
2400012,4
2400013,1
2400017,2
2400029,1
2400030,1
2400072,1
2400093,2
2400099,1
2400100,3
2400105,2
2400109,2
2400115,7
2400118,1
2400119,4
2400145,3
2400155,1
2400194,30
2400203,2
2400205,3
2400216,36
2400218,4
2400222,2
2400224,4
2400225,8
2400232,1
2400244,1
2400247,1
2400248,4
2400249,1
2400250,1
2400253,1
2400257,1
2400260,5
2400262,1
2400263,2
2400265,1
2400270,5
2400271,1
2400273,1
2400274,1
2400279,2
2400282,16
2400285,1
2400287,2
2400288,1
2400303,6
2400304,1
2400313,3
2400315,2
2400322,15
2400333,3
2400337,2
2400338,1
2400340,3
2400343,5
2400347,5
2400348,7
2400354,1
2400401,2
2400409,1
2400445,3
2400452,3
2400467,2
2400470,1
2400487,2
2400495,5
2400496,3
2400498,1
2400551,1
2400560,1
2400566,3
2400569,2
2400571,1
2400572,2
2400577,1
2400583,3
2400600,1
2400612,2
2400613,1
2400617,1
2400626,1
2400638,1
2400642,1
2400648,78
2400653,30
2400654,51
2400656,6
2400657,1
2400664,1
2400665,32
2400666,20
2400681,2
2400694,11
2400698,2
2400701,1
2400707,4
2400719,1
2400725,1
2400730,3
2400732,2
2400742,1
2400745,6
2400751,2
2400777,1
2400783,1
2400825,1
2400862,7
2400869,1
2400894,1
2400897,1
2400912,1
2400916,1
2400918,1
2400921,5
2400924,2
2400925,2
2400931,1
2400947,1
2400953,1
2400964,1
2400966,1
2400967,2
2400968,1
2400969,3
2400973,1
2400974,7
2400976,1
2400990,2
2400992,1
2400994,1
2400996,1
2400997,2
2401000,2
2401005,2
2401013,1
2401032,2
2401035,1
2401041,1
2401048,34
2401052,2
2401053,2
2401054,4
2401055,35
2401057,13
2401061,4
2401062,4
2401065,5
2401067,1
2401074,1
2401097,1
2401098,7
2401100,2
2401103,1
2401104,1
2401117,1
2401122,1
2401129,1
2401130,1
2401135,2
2401141,2
2401142,2
2401143,1
2401151,1
2401153,1
2401156,2
2401157,4
2401171,2
2401172,4
2401173,1
2401174,1
2401175,1
2401180,1
2401183,1
2401184,1
2401185,1
2401186,18
2401188,1
2401190,1
2401197,14
2401198,15
